41.852756,-74.303000
41.852511,-74.362999
41.852267,-74.422999
41.852023,-74.482998
41.851779,-74.542998
41.851534,-74.602997
41.851290,-74.662997
41.851046,-74.722996
41.850801,-74.782996
41.850557,-74.842995
41.850313,-74.902995
41.850069,-74.962994
41.849824,-75.022994
41.849580,-75.082993
41.849336,-75.142993
41.849091,-75.202992
41.848847,-75.262992
41.848603,-75.322991
41.848359,-75.382991
41.848114,-75.442990
41.847870,-75.502990
41.847626,-75.562989
41.847381,-75.622989
41.847137,-75.682988
41.846893,-75.742988
41.846649,-75.802987
41.846404,-75.862987
41.846160,-75.922986
41.845916,-75.982986
41.845671,-76.042985
41.845427,-76.102985
41.845183,-76.162984
41.844939,-76.222984
41.844694,-76.282983
41.844450,-76.342983
41.844206,-76.402982
41.843962,-76.462982
41.843717,-76.522981
41.843473,-76.582981
41.843229,-76.642980
41.842984,-76.702980
41.842740,-76.762979
41.842496,-76.822979
41.842252,-76.882978
41.842007,-76.942978
41.841763,-77.002977
41.841519,-77.062977
41.841274,-77.122976
41.841030,-77.182976
41.840786,-77.242975
41.840542,-77.302975
41.840297,-77.362974
41.840053,-77.422974
41.839809,-77.482973
41.839564,-77.542973
41.839320,-77.602972
41.839076,-77.662972
41.838832,-77.722971
41.838587,-77.782971
41.838343,-77.842970
41.838099,-77.902970
41.837854,-77.962969
41.837610,-78.022969
41.837366,-78.082968
41.837122,-78.142968
41.836877,-78.202967
41.836633,-78.262967
41.836389,-78.322966
41.836144,-78.382966
41.835900,-78.442965
41.835656,-78.502965
41.835412,-78.562964
41.835167,-78.622964
41.834923,-78.682963
41.834679,-78.742963
41.834434,-78.802962
41.834190,-78.862962
41.833946,-78.922961
41.833702,-78.982961
41.833457,-79.042960
41.833213,-79.102960
41.832969,-79.162959
41.832724,-79.222959
41.832480,-79.282958
41.832236,-79.342958
41.831992,-79.402957
41.831747,-79.462957
41.831503,-79.522956
41.831259,-79.582956
41.831014,-79.642955
41.830770,-79.702955
41.830526,-79.762954
41.830282,-79.822954
41.830037,-79.882953
41.829793,-79.942953
41.829549,-80.002952
41.829304,-80.062952
41.829060,-80.122951
41.828816,-80.182951
41.828572,-80.242950
41.828327,-80.302950
41.828083,-80.362949
41.827839,-80.422949
41.827594,-80.482948
41.827350,-80.542948
41.827106,-80.602947
41.826862,-80.662947
41.826617,-80.722946
41.826373,-80.782946
41.826129,-80.842945
41.825885,-80.902945
41.825640,-80.962944
41.825396,-81.022944
41.825152,-81.082943
41.824907,-81.142943
41.824663,-81.202942
41.824419,-81.262942
41.824175,-81.322941
41.823930,-81.382941
41.823686,-81.442940
41.823442,-81.502940
41.823197,-81.562939
41.822953,-81.622939
41.822709,-81.682938
41.822465,-81.742938
41.822220,-81.802937
41.821976,-81.862937
41.821732,-81.922936
41.821487,-81.982936
41.821243,-82.042935
41.820999,-82.102935
41.820755,-82.162934
41.820510,-82.222934
41.820266,-82.282933
41.820022,-82.342933
41.819777,-82.402932
41.819533,-82.462932
41.819289,-82.522931
41.819045,-82.582931
41.818800,-82.642930
41.818556,-82.702930
41.818312,-82.762929
41.818067,-82.822929
41.817823,-82.882928
41.817579,-82.942928
41.817335,-83.002927
41.817090,-83.062927
41.816846,-83.122926
41.816602,-83.182926
41.816357,-83.242925
41.816113,-83.302925
41.815869,-83.362924
41.815625,-83.422924
41.815380,-83.482923
41.815136,-83.542923
41.814892,-83.602922
41.814647,-83.662922
41.814403,-83.722921
41.814159,-83.782921
41.813915,-83.842920
41.813670,-83.902920
41.813426,-83.962919
41.813182,-84.022919
41.812937,-84.082918
41.812693,-84.142918
41.812449,-84.202917
41.812205,-84.262917
41.811960,-84.322916
41.811716,-84.382916
41.811472,-84.442915
41.811227,-84.502915
41.810983,-84.562914
41.810739,-84.622914
41.810495,-84.682913
41.810250,-84.742913
41.810006,-84.802912
41.809762,-84.862912
41.809518,-84.922911
41.809273,-84.982911
41.809029,-85.042910
41.808785,-85.102910
41.808540,-85.162909
41.808296,-85.222909
41.808052,-85.282908
41.807808,-85.342908
41.807563,-85.402908
41.807319,-85.462907
41.807075,-85.522907
41.806830,-85.582906
41.806586,-85.642906
41.806342,-85.702905
41.806098,-85.762905
41.805853,-85.822904
41.805609,-85.882904
41.805365,-85.942903
41.805120,-86.002903
41.804876,-86.062902
41.804632,-86.122902
41.804388,-86.182901
41.804143,-86.242901
41.803899,-86.302900
41.803655,-86.362900
41.803410,-86.422899
41.803166,-86.482899
41.802922,-86.542898
41.802678,-86.602898
41.802433,-86.662897
41.802189,-86.722897
41.801945,-86.782896
41.801700,-86.842896
41.801456,-86.902895
41.801212,-86.962895
41.800968,-87.022894
41.800723,-87.082894
41.800479,-87.142893
41.800235,-87.202893
41.799990,-87.262892
41.799746,-87.322892
41.799502,-87.382891
41.799258,-87.442891
41.799013,-87.502890
41.798769,-87.562890
41.798525,-87.622889
41.798280,-87.682889
41.798036,-87.742888
41.797792,-87.802888
41.797548,-87.862887
41.797303,-87.922887
41.797059,-87.982886
41.796815,-88.042886
41.796570,-88.102885
41.796326,-88.162885
41.796082,-88.222884
41.795838,-88.282884
